model_G Class,0.0001972127648739116,model_200,0.0013087956874407631,model_Crossland X,0.00013217252929191898,model_200,0.0012333275966891655,model_X2,0.00016211813994527162,model_Avensis,0.00016686579960214107,model_Eos,0.00014039228433814128
model_SQ7,0.00037393535945283825,model_220,0.0013087956874407631,Other.1,0.00023891384657115193,model_220,0.0012333275966891655,model_CL Class,0.00020424780354443673,model_X3,0.00018184878754925552,model_Caddy Life,0.0006288107536065294
Other.1,0.0006717257230541641,model_230,0.0013087956874407785,model_Fusion,0.00034448274208144226,model_230,0.001233327596689227,model_SL CLASS,0.0003823636027730368,Other.1,0.00047828996184610885,model_200,0.0014070442844398452
model_Scirocco,0.0009605894160191361,model_180,0.0013087956874408089,model_Zafira Tourer,0.0008007629418109145,model_180,0.0012333275966892466,model_Caddy Life,0.00040865532448694405,model_A8,0.000658017151626756,model_220,0.0014070442844398452
model_200,0.0013514727153445844,model_Transit Tourneo,0.0013087956874414499,DBScan,0.0008566087862814587,model_Transit Tourneo,0.0012333275966895237,model_2 Series,0.0005858350367943656,model_5 Series,0.0007728565580194197,model_230,0.0014070442844398676
model_220,0.0013514727153445844,model_Ranger,0.001308795687441505,model_Urban Cruiser,0.0012741289081035986,model_Escort,0.0012333275966895467,Other.1,0.0006377170320131771,model_200,0.0013944449941031714,model_180,0.001407044284439896
model_230,0.0013514727153446126,model_RS7,0.0013087956874436434,model_Escort,0.0015667074053589839,model_Ranger,0.0012333275966896322,model_GLB Class,0.0007633876508240577,model_220,0.0013944449941031716,model_Transit Tourneo,0.0014070442844402037
model_180,0.0013514727153446375,model_A2,0.0013087956874436443,model_230,0.0015667074053594835,model_RS7,0.0012333275966907547,model_S-MAX,0.0007928663459705422,model_180,0.0013944449941033841,model_Escort,0.001407044284440232
model_Transit Tourneo,0.0013514727153461467,model_Kuga,0.0013658063087603044,model_220,0.001566707405359524,model_A2,0.0012333275966907556,tax,0.000817274355055809,model_Transit Tourneo,0.0013944449941042604,model_Ranger,0.0014070442844403297
model_Escort,0.0013514727153461836,model_R Class,0.0018509271211695523,model_RS7,0.0015667074053604864,model_Streetka,0.0017441985176929356,model_Jetta,0.0009003658953940967,model_Escort,0.0013944449941043267,model_RS7,0.0014070442844411652
model_Ranger,0.0013514727153463755,model_Tigra,0.002266926370789749,brand_vauxhall,0.001984885768599436,model_R Class,0.0017441985176935679,model_Grandland X,0.0010443302787772916,model_Ranger,0.0013944449941046475,model_A2,0.0014070442844411662
model_RS7,0.001351472715347923,model_Kadjar,0.0022669263707897525,model_Streetka,0.0022156714415714727,model_Ampera,0.0021362103188303054,model_230,0.0013589214217373123,model_A2,0.001394444994106278,model_Streetka,0.0019898724084586854
model_A2,0.0013514727153479248,model_Ampera,0.002266926370789785,model_R Class,0.002215671441572358,model_CLC Class,0.0021362103188304225,model_200,0.0013589214217373598,model_GT86,0.001482809807773373,model_R Class,0.0019898724084597627
model_R Class,0.001911281895528117,model_Verso-S,0.002266926370791929,model_A6,0.0022473039888166704,model_Verso-S,0.002136210318831396,model_180,0.0013589214217373845,model_X4,0.001547917309201407,model_S4,0.0021382497714722377
model_Streetka,0.00191128189552813,model_CLC Class,0.0022669263707941916,model_A5,0.0026128795729451326,model_S5,0.00213621031883825,model_Transit Tourneo,0.0013589214217379637,model_Streetka,0.001972054220010071,model_Ampera,0.0024370998650647124
model_S5,0.0023408459908573227,model_S5,0.0022669263707985475,model_Ampera,0.002713647643098984,model_S8,0.002466697211538299,model_Escort,0.0013589214217380097,model_R Class,0.001972054220011702,model_S5,0.0024370998650670925
model_Tigra,0.002340845990872116,model_Vectra,0.0026176359641620723,model_Kadjar,0.0027136476430990016,model_Caddy Maxi,0.002466697211539118,model_Ranger,0.0013589214217381647,model_Tigra,0.002415277006240472,model_Tigra,0.002437099865067122
model_Kadjar,0.002340845990872122,model_Cascada,0.002617635964162076,model_Tigra,0.002713647643099002,model_Fox,0.002466697211539119,model_RS7,0.0013589214217395297,model_Kadjar,0.002415277006240477,model_Kadjar,0.002437099865067124
model_Ampera,0.002340845990872217,model_Fox,0.002617635964162257,model_CLC Class,0.0027136476431002645,model_Urban Cruiser,0.0024666972115394196,model_A2,0.0013589214217395312,model_Ampera,0.0024152770062406187,model_CLC Class,0.0024370998650676745
model_Verso-S,0.0023408459908748616,model_Caddy Maxi,0.002617635964162258,model_Verso-S,0.0027136476431006236,model_Cascada,0.0027538699017120266,model_Supra,0.0019029185667836673,model_X7,0.0026254997618064663,model_Caddy Maxi,0.002814136505380223
model_CLC Class,0.002340845990877933,model_Urban Cruiser,0.0026176359641657014,model_S5,0.002713647643102259,model_Caddy,0.003021109068253319,model_Streetka,0.0019218160169352546,model_Tiguan Allspace,0.002697227069144469,model_Vectra,0.002814136505381425
model_SL CLASS,0.0024088320738414547,model_S8,0.002617635964171322,model_Caddy Maxi Life,0.002885915407761957,Electric,0.003021109068253771,model_Tourneo Custom,0.0019318620168608264,model_Touran,0.0027818119063982953,model_Cascada,0.0028141365053814277
model_Fox,0.0027029914739278246,Electric,0.003205972630814156,model_Caddy Maxi,0.003133468186780807,year,0.003099128809344554,model_Caddy Maxi,0.002139976364730671,model_Fox,0.0027889374954614726,model_S8,0.002814136505389641
model_Vectra,0.0027029914739289313,model_Caddy,0.0032059726308196583,model_Fox,0.0031334681867808078,model_Eos,0.003263189278358736,model_Vectra,0.0021399763647311745,model_Caddy Maxi,0.0027889374954614757,Electric,0.0034466383940141535
model_Cascada,0.0027029914739289344,Other.1,0.00320597263082252,model_Vectra,0.0031334681867819744,model_CLK,0.003263189278359888,model_Grand C-MAX,0.0021964111176088685,model_Vectra,0.002788937495465251,Other.1,0.003446638394019579
model_Urban Cruiser,0.0027029914739309744,model_Z3,0.0034628658811115057,model_S8,0.003133468186784085,model_Z3,0.0032631892783608124,model_G Class,0.0022627445269681372,model_Cascada,0.00278893749546526,model_Caddy,0.0034466383940225153
model_S8,0.0027029914739410696,model_CLK,0.003462865881115309,model_3 Series,0.0034721966969998783,model_Caddy Life,0.003488515885754163,model_Mondeo,0.0023063281408077334,model_Urban Cruiser,0.0027889374954688127,model_Z4,0.0036199545740429966
model_Caddy Life,0.0030748233076437603,model_Eos,0.0034628658811227237,model_California,0.0037920985617657245,model_IQ,0.0034885158857566037,model_Tigra,0.0023537476753034523,model_Verso-S,0.0030916696347759918,model_CLK,0.003722816091590842
model_Antara,0.003268557141950171,model_Caddy Life,0.003701980365233738,Electric,0.0038377426746535495,model_M6,0.003488515885762434,model_Kadjar,0.0023537476753034544,model_X6,0.003247458160721335,Other,0.003812304728475366
Electric,0.0033105125408443314,model_IQ,0.0037019803652413967,model_CLA Class,0.0040749568660631355,model_SQ7,0.0034885158857634498,model_Verso-S,0.0023537476753042194,Electric,0.003415775685365647,model_SQ7,0.003979880407614282
model_Caddy,0.0033105125408566926,model_SQ7,0.0037019803652492828,model_CLK,0.004145259395176593,model_Camry,0.004090717159781347,model_CLC Class,0.0023537476753064156,model_Caddy,0.0034157756853671595,model_M6,0.003979880407616653
model_Eos,0.0035757825305643086,model_M6,0.00370198036525036,model_Z3,0.004145259395179568,model_Supra,0.004272638989035307,model_S5,0.0023537476753098807,model_Caddy Life,0.003944242816584006,model_Avensis,0.004357923027379806
model_CLK,0.0035757825305667156,model_Camry,0.00434103071368847,model_SQ7,0.004431493859855539,model_S4,0.004272638989046844,model_Sharan,0.0026347456140866686,model_SQ7,0.003944242816600635,model_M2,0.004380141492877776
model_Z3,0.0035757825305693055,model_Supra,0.00453408445399691,model_M6,0.004431493859857957,model_PROACE VERSO,0.004777036994463901,model_Fox,0.002717889140481052,model_Fusion,0.003960760435513463,model_RS4,0.004430290897968348
model_Q3,0.003743440820909824,model_S4,0.0045340844539975625,model_IQ,0.004431493859865778,model_G Class,0.004777036994464373,model_Cascada,0.002717889140482617,model_EcoSport,0.004004530753227388,model_Camry,0.004666902949690762
model_M6,0.0038226940265391834,model_California,0.005069346890387791,model_Camry,0.005196475684703911,model_California,0.004777036994468709,model_Urban Cruiser,0.002717889140483776,model_Camry,0.004625113458146397,model_Supra,0.004874448836739177
model_IQ,0.0038226940265493957,model_PROACE VERSO,0.005069346890400104,model_Supra,0.005427572659959039,model_SQ5,0.004933730611309961,model_S8,0.0027178891404918385,model_Beetle,0.0053778263783938775,model_California,0.005449892321930712
model_Jetta,0.0041972014326310805,model_G Class,0.005069346890409251,model_S4,0.005427572659975307,model_Fusion,0.004933730611320122,model_Antara,0.003322130405768511,model_California,0.0054010916008493115,model_PROACE VERSO,0.005449892321931591
model_Camry,0.004482582439949026,model_SQ5,0.005235628688117845,model_TT,0.005436034322927905,model_i8,0.0050856019907981765,model_Z3,0.003595490626693072,model_PROACE VERSO,0.005401091600851412,model_G Class,0.005449892321932258
model_Supra,0.004681931249809689,model_i8,0.005396793172770371,model_Amarok,0.005632875661419218,model_S3,0.005233070995045889,model_Eos,0.0035954906266958873,model_i8,0.005749966397515479,model_Fusion,0.005628656551815006
model_S4,0.004681931249813291,model_S3,0.005553285898033446,model_B Class,0.0058353898365419345,model_GLB Class,0.005376499887227977,model_M6,0.0038437629871714172,model_X1,0.00589979728455694,model_SQ5,0.005628656551822752
model_California,0.0048402219195968635,model_GLB Class,0.005705491294282852,model_G Class,0.006068314091899166,Other.1,0.00550413814543374,model_IQ,0.0038437629871757263,model_7 Series,0.006028413171187813,model_R8,0.005655094669228971
model_PROACE VERSO,0.00523464744934042,model_Tourneo Connect,0.00578125831260235,model_GTC,0.00618654077251182,model_Vivaro,0.00565245899947993,model_Caddy,0.004604192652802965,model_GLB Class,0.006078866129041415,model_Touran,0.0056977778242788026
model_Fusion,0.005406351340858028,model_Vivaro,0.005998336518059877,model_SQ5,0.006267363436569286,model_M2,0.005652458999481096,model_8 Series,0.0053761505290793096,model_IQ,0.00617295140514494,model_i8,0.005801919322412151
model_SQ5,0.005406351340865648,model_M2,0.005998336518076044,model_i8,0.006460287048718769,model_Antara,0.006409504473592121,model_Fusion,0.005436148704382169,model_S4,0.006183655282601221,model_Tiguan,0.005930743349899772
model_i8,0.005572771054579795,model_Agila,0.00613952802892228,model_S3,0.006647618283038668,model_M3,0.0064095044736075454,model_Shuttle,0.0056396344563731625,model_Jetta,0.006203132035922122,model_C-HR,0.006031430903020687
model_S3,0.005734366672916884,model_Antara,0.006801706080522134,model_GLB Class,0.006829817325774425,model_R8,0.006527156942851485,model_S3,0.005765971908616422,model_Tourneo Connect,0.00635124269777961,model_GLB Class,0.0061337907761926285
model_RS4,0.005773763690980361,model_M3,0.0068017060805237095,model_B-MAX,0.006987638912402386,model_M5,0.006642728542977234,model_Passat,0.005805641568127932,model_Vivaro,0.006390875528402077,model_Vivaro,0.006448619287843012
model_Vivaro,0.00619392944170405,model_R8,0.00692655777829649,model_M2,0.007180370727731509,model_RS5,0.006642728542977404,model_Vivaro,0.0062280675795331995,model_Agila,0.006541306796937492,model_Agila,0.006600409754662314
model_M2,0.006193929441715963,model_RS5,0.0070492012772502294,model_Golf SV,0.007209167447707264,model_RS4,0.006868047445729339,model_M2,0.006228067579553583,model_6 Series,0.00662224948060317,model_CLA Class,0.006919576075970668
model_Agila,0.006339724905723483,model_M5,0.007049201277250498,model_Verso,0.0072193069241625486,model_Jetta,0.006977982817491173,model_Agila,0.006374666602211162,model_RAV4,0.006662434128628452,model_Antara,0.0073122961489536014
model_Galaxy,0.006733306150856288,model_RS4,0.007288307585319733,model_200,0.007248336624816994,model_RS3,0.0070862152994002475,model_Arteon,0.006988687585827937,model_GL Class,0.006672349075908388,model_S3,0.007434880203433565
model_GL Class,0.006890207679027318,model_Jetta,0.007404969971557907,model_180,0.00724833662481754,model_Tourneo Connect,0.007086215299412587,model_M3,0.007062205496155149,model_A7,0.0067713188418529295,model_RS5,0.0075783703004590475
model_M3,0.007023495167236579,model_RS3,0.007519825267052874,model_Transit Tourneo,0.007248336624821903,model_RS6,0.007703790756051426,model_R8,0.007191838905148117,model_Scirocco,0.0069867064573288125,model_M5,0.007578370300470234
model_R8,0.007152418011823672,model_RS6,0.008175190554016368,model_Ranger,0.007248336624822988,model_8 Series,0.007703790756056977,model_Caddy Maxi Life,0.007272346365229254,model_CLK,0.007126193786291071,model_SLK,0.007883920746462367
model_RS5,0.007279060652933451,model_8 Series,0.008175190554021449,model_A2,0.007248336624831072,model_i3,0.008089399257123512,model_RS5,0.0073191795432488126,model_Antara,0.0072468186488834916,model_Jetta,0.00796084581794814
model_M5,0.007279060652936747,model_i3,0.008584394681626865,model_Agila,0.007349385485169588,model_Land Cruiser,0.008810222342957023,model_M5,0.007319179543251378,model_GLE Class,0.007302944511791247,model_Tourneo Connect,0.008084323063976658
model_S-MAX,0.007376043998441764,model_Escort,0.008676696275444457,model_Q2,0.007384347277975651,model_X7,0.00914940801074596,model_Tourneo Connect,0.007416304232873982,model_GLC Class,0.007940190351811165,model_RS3,0.008084323063988342
model_RS3,0.007765030684386986,model_Land Cruiser,0.00934932538508499,model_T-Cross,0.0074842514384468135,model_Mustang,0.009314381311535967,model_RS4,0.007567443414475744,model_230,0.008143758064825443,model_Verso-S,0.00850713706693795
model_Tourneo Connect,0.007765030684401435,model_X7,0.00970926603706425,model_Land Cruiser,0.007487595659760054,model_Caddy Maxi Life,0.009476490381025266,model_Tiguan,0.007679083971134333,model_RS7,0.008143758064834085,model_8 Series,0.008788885273409918
model_Golf SV,0.008433242224748845,model_Zafira Tourer,0.009970718509452622,model_PROACE VERSO,0.00758897908893838,model_Grand Tourneo Connect,0.009476490381035126,model_CC,0.007691694553644525,model_GLS Class,0.008672684183902971,model_RS6,0.008788885273412886
model_RS6,0.00844176603153447,model_Caddy Maxi Life,0.010056362783145608,model_Beetle,0.007984600766154974,model_Shuttle,0.009635879779780386,model_RS3,0.00780782802176321,model_SQ5,0.008730268202103701,model_M3,0.009106296851286113
model_i3,0.008864313430529305,model_Grand Tourneo Connect,0.0100563627831505,model_Caddy Life,0.00803535647877498,model_Q8,0.010248746299468536,model_X7,0.008265155805104332,model_i3,0.009146168730602715,model_i3,0.009228807512183052
model_Beetle,0.009104763192469093,model_Shuttle,0.010225505319363889,model_M3,0.008142052566125199,model_Tourneo Custom,0.010248746299488253,model_220,0.008356644089175929,model_M Class,0.009178769193079028,model_Tiguan Allspace,0.009452971935616523
model_A4,0.009698214594086431,model_Q8,0.010875873526520991,model_R8,0.008291507581427703,model_GT86,0.010541866178792826,model_RS6,0.008488293228088153,model_Caddy Maxi Life,0.009472286939594054,model_Caddy Maxi Life,0.009576951848054054
model_V Class,0.00971943559703088,model_Tourneo Custom,0.010875873526565816,model_GL Class,0.008424479500501156,model_GLS Class,0.010613885460294802,model_Grand Tourneo Connect,0.008537622013758302,model_Sharan,0.009484955476854634,model_A4,0.010021148821218883
model_CC,0.009850148277062211,year,0.01112315849997201,model_RS5,0.008438319249486317,model_M Class,0.010966913615905537,model_Zafira Tourer,0.009076459007232689,model_CC,0.009682141699136079,model_CL Class,0.010033378900256032
model_Mustang,0.010206641152475344,model_GT86,0.011186929595535959,model_M5,0.008438319249490412,model_Puma,0.011036168905533222,model_Touran,0.009461418243189867,model_Land Cruiser,0.009961157502713612,model_Land Cruiser,0.010051159988295083
model_Zafira Tourer,0.010295842313065745,model_GLS Class,0.01126335578210253,model_Tiguan Allspace,0.008481297446195833,model_X-CLASS,0.011173396428167897,model_X6,0.009606255088017816,model_Q8,0.010438896637456127,model_X7,0.010438120643746178
model_Grand Tourneo Connect,0.010384279263349902,model_M Class,0.011637985952457203,model_2 Series,0.008718747889186647,model_Beetle,0.011241384324007606,model_Mustang,0.010262895542494299,model_Zafira Tourer,0.010623215408281404,model_Mustang,0.010626330767826936
model_1 Series,0.010407034699613118,model_X-CLASS,0.011857103577752534,model_RS4,0.008724543926893626,model_Hilux,0.011442933659132602,model_Insignia,0.010373645426163203,model_Grand Tourneo Connect,0.010714464355606135,model_Zafira Tourer,0.01071919981483724
model_Grand C-MAX,0.010704086974119082,model_Beetle,0.011929251695674674,model_RS3,0.00900168456085503,model_CLA Class,0.011442933659133054,model_Tiguan Allspace,0.010466829991258083,model_Shuttle,0.010894675801256182,model_CC,0.01080270879647198
brand_vw,0.01106314826658,model_S-MAX,0.012090532454194804,model_Zafira,0.009201632769324036,model_Tiguan Allspace,0.011771212301373181,model_SLK,0.010683679869260023,model_Tourneo Custom,0.01158760495707257,model_Grand Tourneo Connect,0.010811273227796861
model_Tourneo Custom,0.011230512499236713,model_Hilux,0.012143133961267063,model_A1,0.009295215160920016,model_CC,0.012027411585990383,model_Combo Life,0.010759454321344545,model_Puma,0.01247789356667499,model_Shuttle,0.01099311294588682
model_GT86,0.011551711441191466,model_CLA Class,0.012143133961271473,model_RS6,0.009786196351483086,model_SLK,0.012027411585998207,model_CLK,0.011093564202818075,model_X-CLASS,0.012633047990031294,model_GL Class,0.011176978206465864
model_SLK,0.011852731854712629,model_Streetka,0.012270771223138114,model_8 Series,0.009786196351504965,model_Caravelle,0.012401832721772496,model_Scirocco,0.011162498107682528,model_T-Cross,0.012765318145594028,model_Urban Cruiser,0.011402925033519635
model_Caddy Maxi,0.011928520032959411,model_Tiguan Allspace,0.012491500179970118,model_Cascada,0.01008932309785979,model_7 Series,0.012705461922024285,model_Beetle,0.01131921291154914,model_Hilux,0.012937796577035051,model_M4,0.011500696921601737
model_Puma,0.012093365297109582,model_Mustang,0.012607200832517507,model_i3,0.010276038381925307,model_X6,0.012705461922024932,model_GT86,0.011615379250296848,model_Passat,0.013873614253143249,model_Q8,0.011692302955061119
model_X-CLASS,0.0122437383635678,model_CC,0.012763376459817748,model_Caddy,0.010557572637680243,model_6 Series,0.012824910465966049,model_R Class,0.011818146510621411,model_Caravelle,0.014021962699128403,model_Tourneo Custom,0.011692302955079734
model_Hilux,0.012539095586049008,model_SLK,0.012763376459842449,model_A Class,0.010576693918341443,model_Z4,0.012824910465966404,model_Puma,0.012160018457291068,model_GTC,0.014021962699140954,model_GLS Class,0.01210887270556598
model_CLA Class,0.012539095586051964,model_Caravelle,0.013160708660216801,model_Arteon,0.010693644534737388,model_Amarok,0.013002035887972952,model_Verso,0.01269756776519413,model_S5,0.014105562916803647,model_2 Series,0.012400942472193265
model_GTC,0.013589851219391491,model_GTC,0.013160708660218167,model_Caravelle,0.011366021710135368,model_Verso,0.013176792405585657,model_Avensis,0.012769114465741712,model_CLC Class,0.01410556291681003,model_M Class,0.012511625591302122
model_Avensis,0.013592149722607513,model_7 Series,0.013482917122091268,model_X7,0.011622577264601754,model_Vectra,0.013195004128207503,model_T-Cross,0.013463374153570257,model_Polo,0.014150588267200621,model_Auris,0.01258929866092097
model_Z4,0.014053457182063585,model_X6,0.013482917122091289,model_Mustang,0.011832144368080976,model_Avensis,0.013234534411230328,model_GTC,0.013664752333185228,model_Mondeo,0.014557435943939146,model_Puma,0.012590635628598948
model_Amarok,0.014247550118636107,model_Mondeo,0.013512414028398447,model_Meriva,0.01204120315785825,model_A8,0.013406276072387643,model_Z4,0.014130913482242555,model_Amarok,0.014700574207360094,model_X-CLASS,0.012747191925528437
model_Verso,0.014439047224519656,model_Z4,0.01360967479744414,model_X-CLASS,0.012245854821048622,model_GL Class,0.013575856781263232,model_C-MAX,0.014198577458175501,model_S Class,0.01510285936091675,model_IQ,0.012775467862386376
model_2 Series,0.014491260505949902,model_6 Series,0.013609674797444165,model_Eos,0.012514175526329264,model_A7,0.013631917441358853,model_Ampera,0.014474296514619503,model_X5,0.01521613664168521,model_Hilux,0.013054694020881594
model_Q2,0.014660628408160842,model_Amarok,0.013797638635361157,model_Q8,0.01301907681797853,model_M4,0.013798740472372785,model_S4,0.014925985657054663,model_CLS Class,0.015291984310048195,model_Sharan,0.013891454171472677
model_8 Series,0.014992060853387928,model_Verso,0.013983088614087669,model_EcoSport,0.013160661192697723,model_Kadjar,0.015948261963071624,model_M4,0.01520391181647434,model_C-HR,0.015307113490383117,model_Caravelle,0.01414865595695003
model_M4,0.015120574050652215,model_Avensis,0.014044363889413082,model_GT86,0.013391429700383694,model_Tigra,0.015948261963071624,model_Q3,0.016703790891830123,model_S-MAX,0.0157013089018584,model_GTC,0.01414865595695782
model_Touran,0.01522664380097768,model_A8,0.014226614530652427,model_GLS Class,0.013482916456994872,model_X4,0.016517501098679006,model_GLA Class,0.01728541599096721,model_Combo Life,0.01590328005776779,model_7 Series,0.014495051944513374
Hybrid,0.016101843541200384,model_GL Class,0.014406571989728962,model_M Class,0.013931371374576932,model_S Class,0.01732987471952902,model_PROACE VERSO,0.017315230498296075,model_Aygo,0.01605179665013743,model_X6,0.014495051944513575
model_Mondeo,0.0165848442463446,model_A7,0.014466063036893696,model_Puma,0.014019347006837875,model_KA,0.01741781972116534,model_Meriva,0.017875309994813654,model_S8,0.016287793578974287,model_6 Series,0.014631325057600217
model_Combo Life,0.016894764295987054,model_Galaxy,0.014490627763590837,model_X1,0.014398796455767988,model_V Class,0.017765285794957588,model_1 Series,0.018026226869218624,model_3 Series,0.016996133016819615,model_Scirocco,0.01468731015391931
